NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
AMF_US-ICt,201604,68.6063,-149.3041,13.46455041,1,11.2765,24.7411,OSH,1.194036306,404.912323,5.424394131,7,-645,-377,-0.0011791,6.60E-06,0.018400131,0.00044883,483.409312,2.207034,-8.873185179,0.823007202,-0.001405742,-0.030558148,0.00176489,0.012941804,3.03253601,-0.618734535,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201810,68.6063,-149.3041,9.436276,0.866263,-2.6740631,7.332988,OSH,-3.528815756,405.0357971,9.404323578,7,-617,-617,-0.000403062,5.39E-06,0.041305073,0.001057923,100.4016409,1.047866,-7.610399505,8.254937744,0.00453948,-0.017281295,-0.000968838,0.010081192,3.923596192,0.839054046,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201911,68.6063,-149.3041,10.49265,0.963194,3.6585,13.41429,OSH,2.86801968,411.0853577,13.46678066,7,-585,-585,0.0004061,6.49E-06,0.022216601,0.000312239,11.267146,0.28319,-19.85952443,-8.152792358,-0.003369976,-0.032921203,-0.00027686,0.016115451,0.729928262,-12.30278996,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201811,68.6063,-149.3041,9.86574,0.745833,0.762636,8.6133,OSH,12.93636807,407.2967529,9.678175926,7,-577,-577,0.000656222,5.16E-06,0.017451889,0.000398353,11.101728,0.29722,-18.16755619,-5.825262451,-0.008134688,-0.041134479,-2.67E-05,0.011140475,2.421896502,-9.71810264,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201610,68.6063,-149.3041,8.115242,0.938172,0.4290338,5.453117,OSH,18.91515773,400.7393494,5.107875824,7,-527.5,-236,0.001000826,9.44E-06,0.02018699,0.000480764,100.7947344,1.096582,-9.923200148,3.700708008,-0.016578603,-0.028771289,0.000435049,0.01512173,1.610795549,-1.668749504,10,16,2.713999987,6.699999809,53,31,1.5
FLX_RU-Cok,201305,70.8291,147.4943,0.20295266,0.951613,2.8958743,3.280761,OSH,0.07008338,400.2259827,0.313719422,7,-524,-331,-0.021934394,1.18E-05,0.019859282,0.000762805,601.190674,2.474222,-2.224837039,14.05835876,-0.00312297,0.002955283,-0.001434937,-0.007731231,0.314404775,10.8870069,22,10,0.605000019,7.699999809,69,21,0.74000001
AMF_US-ICt,201302,68.6063,-149.3041,12.095664,0.898065,-7.510048,4.486636,OSH,-1.610597429,398.1572571,-0.099052429,7,-517,-353,0.000274523,2.59E-06,0.009142326,0.000109263,56.050394,0.841138,-26.94032083,-13.56723633,-0.007892706,-0.042119767,-0.000244275,0.010770103,-4.062400183,-16.53811901,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201310,68.6063,-149.3041,2.257699,0.802419,0.571981,2.6998086,OSH,3.947157336,394.9468384,-0.684635162,7,-516,-516,0.001355872,7.65E-06,0.038566703,0.001572773,89.24072431,0.975518,-7.751944462,1.134484863,0.00180111,-0.01269539,0.000790095,0.011851451,3.782051235,2.650257356,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201704,68.6063,-149.3041,2.181606852,1,0.94906,3.1307,OSH,2.298702771,406.968811,7.480882168,7,-509.5,-453,-0.003326641,4.55E-06,0.003092379,0.000144038,535.111088,2.316892,-10.26261896,-0.032736206,-0.016713494,-0.051176988,-0.000382651,0.011884626,1.643102234,-2.138319113,10,16,2.713999987,6.699999809,53,31,1.5
FLX_RU-Cok,201005,70.8291,147.4943,2.9395688,0.839382,-2.9395471,2.60E-05,OSH,-1.000007382,393.839447,-6.072816372,7,-490.5,-289,-0.020185355,1.43E-05,0.030298743,0.001345664,537.384872,2.4497325,-1.12124512,6.994256592,0.007316491,0.00417154,0.000314101,-0.003756022,1.417996694,10.05541988,22,10,0.605000019,7.699999809,69,21,0.74000001
AMF_US-ICt,201902,68.6063,-149.3041,3.241448,0.959077,0.2359154,2.68233,OSH,13.73987455,409.6708984,11.41458893,7,-481.5,-290,0.001077645,1.03E-05,0.021112206,0.000674821,53.826082,0.77683,-18.18522292,-5.096792603,0.004077174,-0.034025598,0.000558848,0.016786996,4.692697729,-10.62848845,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICt,201510,68.6063,-149.3041,26.85857877,1,-0.023301,26.8352,OSH,-1152.679232,398.624939,2.993465424,7,-480,-480,0.000869141,6.57E-06,0.020396352,0.000377893,102.316968,1.080636,-12.08498726,-0.722052002,-0.01636924,-0.02120087,0.000303364,0.014233842,-0.550991566,-3.091767636,10,16,2.713999987,6.699999809,53,31,1.5
